"","participant","session","fixation_type","BIN_INDEX","sumFix","nTrials","meanFix"
"1231","308613","1","semantic","49",2,55,0.0363636363636364
"1232","308613","1","semantic","5",0,55,0
"1233","308613","1","semantic","50",1,55,0.0181818181818182
"1234","308613","1","semantic","51",0,55,0
"1235","308613","1","semantic","52",1,55,0.0181818181818182
"1236","308613","1","semantic","53",1,55,0.0181818181818182
"1237","308613","1","semantic","54",1,55,0.0181818181818182
"1238","308613","1","semantic","55",1,55,0.0181818181818182
"1239","308613","1","semantic","56",2,55,0.0363636363636364
"1240","308613","1","semantic","57",2,55,0.0363636363636364
"1241","308613","1","semantic","58",2,55,0.0363636363636364
"1242","308613","1","semantic","59",2,55,0.0363636363636364
"1243","308613","1","semantic","6",0,55,0
"1244","308613","1","semantic","60",1,55,0.0181818181818182
"1245","308613","1","semantic","61",1,55,0.0181818181818182
"1246","308613","1","semantic","62",1,55,0.0181818181818182
"1247","308613","1","semantic","63",2,55,0.0363636363636364
"1248","308613","1","semantic","64",1,55,0.0181818181818182
"1249","308613","1","semantic","65",1,55,0.0181818181818182
"1250","308613","1","semantic","66",0,55,0
"1251","308613","1","semantic","67",0,55,0
"1252","308613","1","semantic","68",0,55,0
"1253","308613","1","semantic","69",0,55,0
"1254","308613","1","semantic","7",0,55,0
"1255","308613","1","target","0",0,55,0
"1256","308613","1","target","2",0,55,0
"1257","308613","1","target","20",21,55,0.381818181818182
"1258","308613","1","target","21",25,55,0.454545454545455
"1259","308613","1","target","22",26,55,0.472727272727273
"1260","308613","1","target","23",28,55,0.509090909090909
"1261","308613","1","target","24",28,55,0.509090909090909
"1262","308613","1","target","25",26,55,0.472727272727273
"1263","308613","1","target","26",27,55,0.490909090909091
"1264","308613","1","target","27",32,55,0.581818181818182
"1265","308613","1","target","28",32,55,0.581818181818182
"1266","308613","1","target","29",34,55,0.618181818181818
"1267","308613","1","target","3",0,55,0
"1268","308613","1","target","30",31,55,0.563636363636364
"1269","308613","1","target","31",32,55,0.581818181818182
"1270","308613","1","target","32",29,55,0.527272727272727
"1271","308613","1","target","33",29,55,0.527272727272727
"1272","308613","1","target","34",27,55,0.490909090909091
"1273","308613","1","target","35",25,55,0.454545454545455
"1274","308613","1","target","36",26,55,0.472727272727273
"1275","308613","1","target","37",28,55,0.509090909090909
"1276","308613","1","target","38",24,55,0.436363636363636
"1277","308613","1","target","39",22,55,0.4
"1278","308613","1","target","4",0,55,0
"1279","308613","1","target","40",21,55,0.381818181818182
"1280","308613","1","target","41",21,55,0.381818181818182
"1281","308613","1","target","42",16,55,0.290909090909091
"1282","308613","1","target","43",16,55,0.290909090909091
"1283","308613","1","target","44",12,55,0.218181818181818
"1284","308613","1","target","45",12,55,0.218181818181818
"1285","308613","1","target","46",11,55,0.2
"1286","308613","1","target","47",11,55,0.2
"1287","308613","1","target","48",13,55,0.236363636363636
"1288","308613","1","target","49",11,55,0.2
"1289","308613","1","target","5",0,55,0
"1290","308613","1","target","50",11,55,0.2
"1291","308613","1","target","51",10,55,0.181818181818182
"1292","308613","1","target","52",9,55,0.163636363636364
"1293","308613","1","target","53",8,55,0.145454545454545
"1294","308613","1","target","54",7,55,0.127272727272727
"1295","308613","1","target","55",6,55,0.109090909090909
"1296","308613","1","target","56",5,55,0.0909090909090909
"1297","308613","1","target","57",5,55,0.0909090909090909
"1298","308613","1","target","58",4,55,0.0727272727272727
"1299","308613","1","target","59",2,55,0.0363636363636364
"1300","308613","1","target","6",0,55,0
"1301","308613","1","target","60",3,55,0.0545454545454545
"1302","308613","1","target","61",3,55,0.0545454545454545
"1303","308613","1","target","62",2,55,0.0363636363636364
"1304","308613","1","target","63",2,55,0.0363636363636364
"1305","308613","1","target","64",1,55,0.0181818181818182
"1306","308613","1","target","65",1,55,0.0181818181818182
"1307","308613","1","target","66",3,55,0.0545454545454545
"1308","308613","1","target","67",3,55,0.0545454545454545
"1309","308613","1","target","68",3,55,0.0545454545454545
"1310","308613","1","target","69",2,55,0.0363636363636364
"1311","308613","1","target","7",0,55,0
"1312","308613","1","unrelated","0",0,55,0
"1313","308613","1","unrelated","2",0,55,0
"1314","308613","1","unrelated","20",3,55,0.0545454545454545
"1315","308613","1","unrelated","21",3,55,0.0545454545454545
"1316","308613","1","unrelated","22",0,55,0
"1317","308613","1","unrelated","23",0,55,0
"1318","308613","1","unrelated","24",0,55,0
"1319","308613","1","unrelated","25",0,55,0
"1320","308613","1","unrelated","26",0,55,0
"1321","308613","1","unrelated","27",0,55,0
"1322","308613","1","unrelated","28",0,55,0
"1323","308613","1","unrelated","29",0,55,0
"1324","308613","1","unrelated","3",0,55,0
"1325","308613","1","unrelated","30",0,55,0
"1326","308613","1","unrelated","31",0,55,0
"1327","308613","1","unrelated","32",1,55,0.0181818181818182
"1328","308613","1","unrelated","33",2,55,0.0363636363636364
"1329","308613","1","unrelated","34",2,55,0.0363636363636364
"1330","308613","1","unrelated","35",1,55,0.0181818181818182
"1331","308613","1","unrelated","36",0,55,0
"1332","308613","1","unrelated","37",0,55,0
"1333","308613","1","unrelated","38",0,55,0
"1334","308613","1","unrelated","39",1,55,0.0181818181818182
"1335","308613","1","unrelated","4",0,55,0
"1336","308613","1","unrelated","40",1,55,0.0181818181818182
"1337","308613","1","unrelated","41",1,55,0.0181818181818182
"1338","308613","1","unrelated","42",1,55,0.0181818181818182
"1339","308613","1","unrelated","43",1,55,0.0181818181818182
"1340","308613","1","unrelated","44",1,55,0.0181818181818182
"1341","308613","1","unrelated","45",3,55,0.0545454545454545
"1342","308613","1","unrelated","46",3,55,0.0545454545454545
"1343","308613","1","unrelated","47",3,55,0.0545454545454545
"1344","308613","1","unrelated","48",1,55,0.0181818181818182
"1345","308613","1","unrelated","49",2,55,0.0363636363636364
"1346","308613","1","unrelated","5",0,55,0
"1347","308613","1","unrelated","50",2,55,0.0363636363636364
"1348","308613","1","unrelated","51",1,55,0.0181818181818182
"1349","308613","1","unrelated","52",1,55,0.0181818181818182
"1350","308613","1","unrelated","53",0,55,0
"1351","308613","1","unrelated","54",0,55,0
"1352","308613","1","unrelated","55",0,55,0
"1353","308613","1","unrelated","56",0,55,0
"1354","308613","1","unrelated","57",1,55,0.0181818181818182
"1355","308613","1","unrelated","58",1,55,0.0181818181818182
"1356","308613","1","unrelated","59",1,55,0.0181818181818182
"1357","308613","1","unrelated","6",0,55,0
"1358","308613","1","unrelated","60",2,55,0.0363636363636364
"1359","308613","1","unrelated","61",1,55,0.0181818181818182
"1360","308613","1","unrelated","62",1,55,0.0181818181818182
"1361","308613","1","unrelated","63",1,55,0.0181818181818182
"1362","308613","1","unrelated","64",0,55,0
"1363","308613","1","unrelated","65",0,55,0
"1364","308613","1","unrelated","66",0,55,0
"1365","308613","1","unrelated","67",0,55,0
"1366","308613","1","unrelated","68",0,55,0
"1367","308613","1","unrelated","69",0,55,0
"1368","308613","1","unrelated","7",0,55,0
"1369","308613","2","phonological","0",0,59,0
"1370","308613","2","phonological","2",0,59,0
"1371","308613","2","phonological","20",2,59,0.0338983050847458
"1372","308613","2","phonological","21",2,59,0.0338983050847458
"1373","308613","2","phonological","22",2,59,0.0338983050847458
"1374","308613","2","phonological","23",2,59,0.0338983050847458
"1375","308613","2","phonological","24",0,59,0
"1376","308613","2","phonological","25",0,59,0
"1377","308613","2","phonological","26",1,59,0.0169491525423729
"1378","308613","2","phonological","27",2,59,0.0338983050847458
"1379","308613","2","phonological","28",2,59,0.0338983050847458
"1380","308613","2","phonological","29",2,59,0.0338983050847458
"1381","308613","2","phonological","3",0,59,0
"1382","308613","2","phonological","30",2,59,0.0338983050847458
"1383","308613","2","phonological","31",2,59,0.0338983050847458
"1384","308613","2","phonological","32",1,59,0.0169491525423729
"1385","308613","2","phonological","33",2,59,0.0338983050847458
"1386","308613","2","phonological","34",2,59,0.0338983050847458
"1387","308613","2","phonological","35",2,59,0.0338983050847458
"1388","308613","2","phonological","36",1,59,0.0169491525423729
"1389","308613","2","phonological","37",0,59,0
"1390","308613","2","phonological","38",0,59,0
"1391","308613","2","phonological","39",0,59,0
"1392","308613","2","phonological","4",0,59,0
"1393","308613","2","phonological","40",0,59,0
"1394","308613","2","phonological","41",0,59,0
"1395","308613","2","phonological","42",0,59,0
"1396","308613","2","phonological","43",2,59,0.0338983050847458
"1397","308613","2","phonological","44",2,59,0.0338983050847458
"1398","308613","2","phonological","45",1,59,0.0169491525423729
"1399","308613","2","phonological","46",0,59,0
"1400","308613","2","phonological","47",1,59,0.0169491525423729
"1401","308613","2","phonological","48",1,59,0.0169491525423729
"1402","308613","2","phonological","49",0,59,0
"1403","308613","2","phonological","5",0,59,0
"1404","308613","2","phonological","50",0,59,0
"1405","308613","2","phonological","51",0,59,0
"1406","308613","2","phonological","52",0,59,0
"1407","308613","2","phonological","53",0,59,0
"1408","308613","2","phonological","54",0,59,0
"1409","308613","2","phonological","55",0,59,0
"1410","308613","2","phonological","56",0,59,0
"1411","308613","2","phonological","57",0,59,0
"1412","308613","2","phonological","58",0,59,0
"1413","308613","2","phonological","59",0,59,0
"1414","308613","2","phonological","6",0,59,0
"1415","308613","2","phonological","60",0,59,0
"1416","308613","2","phonological","61",0,59,0
"1417","308613","2","phonological","62",0,59,0
"1418","308613","2","phonological","63",0,59,0
"1419","308613","2","phonological","64",0,59,0
"1420","308613","2","phonological","65",0,59,0
"1421","308613","2","phonological","66",0,59,0
"1422","308613","2","phonological","67",0,59,0
"1423","308613","2","phonological","68",0,59,0
"1424","308613","2","phonological","69",0,59,0
"1425","308613","2","phonological","7",0,59,0
"1426","308613","2","semantic","0",0,59,0
"1427","308613","2","semantic","2",0,59,0
"1428","308613","2","semantic","20",6,59,0.101694915254237
"1429","308613","2","semantic","21",4,59,0.0677966101694915
"1430","308613","2","semantic","22",6,59,0.101694915254237
"1431","308613","2","semantic","23",6,59,0.101694915254237
"1432","308613","2","semantic","24",5,59,0.0847457627118644
"1433","308613","2","semantic","25",4,59,0.0677966101694915
"1434","308613","2","semantic","26",3,59,0.0508474576271186
"1435","308613","2","semantic","27",2,59,0.0338983050847458
"1436","308613","2","semantic","28",3,59,0.0508474576271186
"1437","308613","2","semantic","29",2,59,0.0338983050847458
"1438","308613","2","semantic","3",0,59,0
"1439","308613","2","semantic","30",1,59,0.0169491525423729
"1440","308613","2","semantic","31",4,59,0.0677966101694915
"1441","308613","2","semantic","32",3,59,0.0508474576271186
"1442","308613","2","semantic","33",5,59,0.0847457627118644
"1443","308613","2","semantic","34",4,59,0.0677966101694915
"1444","308613","2","semantic","35",3,59,0.0508474576271186
"1445","308613","2","semantic","36",2,59,0.0338983050847458
"1446","308613","2","semantic","37",3,59,0.0508474576271186
"1447","308613","2","semantic","38",3,59,0.0508474576271186
"1448","308613","2","semantic","39",2,59,0.0338983050847458
"1449","308613","2","semantic","4",0,59,0
"1450","308613","2","semantic","40",1,59,0.0169491525423729
"1451","308613","2","semantic","41",0,59,0
"1452","308613","2","semantic","42",0,59,0
"1453","308613","2","semantic","43",0,59,0
"1454","308613","2","semantic","44",0,59,0
"1455","308613","2","semantic","45",0,59,0
"1456","308613","2","semantic","46",0,59,0
"1457","308613","2","semantic","47",0,59,0
"1458","308613","2","semantic","48",0,59,0
"1459","308613","2","semantic","49",0,59,0
"1460","308613","2","semantic","5",0,59,0
"1461","308613","2","semantic","50",0,59,0
"1462","308613","2","semantic","51",0,59,0
"1463","308613","2","semantic","52",0,59,0
"1464","308613","2","semantic","53",0,59,0
"1465","308613","2","semantic","54",0,59,0
"1466","308613","2","semantic","55",0,59,0
"1467","308613","2","semantic","56",0,59,0
"1468","308613","2","semantic","57",0,59,0
"1469","308613","2","semantic","58",0,59,0
"1470","308613","2","semantic","59",0,59,0
"1471","308613","2","semantic","6",0,59,0
"1472","308613","2","semantic","60",0,59,0
"1473","308613","2","semantic","61",0,59,0
"1474","308613","2","semantic","62",0,59,0
"1475","308613","2","semantic","63",0,59,0
"1476","308613","2","semantic","64",0,59,0
"1477","308613","2","semantic","65",0,59,0
"1478","308613","2","semantic","66",0,59,0
"1479","308613","2","semantic","67",0,59,0
"1480","308613","2","semantic","68",0,59,0
"1481","308613","2","semantic","69",0,59,0
"1482","308613","2","semantic","7",1,59,0.0169491525423729
"1483","308613","2","target","0",0,59,0
"1484","308613","2","target","2",0,59,0
"1485","308613","2","target","20",36,59,0.610169491525424
"1486","308613","2","target","21",38,59,0.644067796610169
"1487","308613","2","target","22",39,59,0.661016949152542
"1488","308613","2","target","23",41,59,0.694915254237288
"1489","308613","2","target","24",43,59,0.728813559322034
"1490","308613","2","target","25",41,59,0.694915254237288
"1491","308613","2","target","26",40,59,0.677966101694915
"1492","308613","2","target","27",40,59,0.677966101694915
"1493","308613","2","target","28",42,59,0.711864406779661
"1494","308613","2","target","29",42,59,0.711864406779661
"1495","308613","2","target","3",0,59,0
"1496","308613","2","target","30",41,59,0.694915254237288
"1497","308613","2","target","31",37,59,0.627118644067797
"1498","308613","2","target","32",35,59,0.593220338983051
"1499","308613","2","target","33",35,59,0.593220338983051
"1500","308613","2","target","34",31,59,0.525423728813559
"1501","308613","2","target","35",27,59,0.457627118644068
"1502","308613","2","target","36",19,59,0.322033898305085
"1503","308613","2","target","37",18,59,0.305084745762712
"1504","308613","2","target","38",18,59,0.305084745762712
"1505","308613","2","target","39",18,59,0.305084745762712
"1506","308613","2","target","4",0,59,0
"1507","308613","2","target","40",16,59,0.271186440677966
"1508","308613","2","target","41",14,59,0.23728813559322
"1509","308613","2","target","42",10,59,0.169491525423729
"1510","308613","2","target","43",9,59,0.152542372881356
"1511","308613","2","target","44",7,59,0.11864406779661
"1512","308613","2","target","45",7,59,0.11864406779661
"1513","308613","2","target","46",7,59,0.11864406779661
"1514","308613","2","target","47",7,59,0.11864406779661
"1515","308613","2","target","48",5,59,0.0847457627118644
"1516","308613","2","target","49",5,59,0.0847457627118644
"1517","308613","2","target","5",0,59,0
"1518","308613","2","target","50",4,59,0.0677966101694915
"1519","308613","2","target","51",4,59,0.0677966101694915
"1520","308613","2","target","52",4,59,0.0677966101694915
"1521","308613","2","target","53",2,59,0.0338983050847458
"1522","308613","2","target","54",3,59,0.0508474576271186
"1523","308613","2","target","55",3,59,0.0508474576271186
"1524","308613","2","target","56",2,59,0.0338983050847458
"1525","308613","2","target","57",2,59,0.0338983050847458
"1526","308613","2","target","58",2,59,0.0338983050847458
"1527","308613","2","target","59",2,59,0.0338983050847458
"1528","308613","2","target","6",0,59,0
"1529","308613","2","target","60",1,59,0.0169491525423729
"1530","308613","2","target","61",1,59,0.0169491525423729
"1531","308613","2","target","62",1,59,0.0169491525423729
"1532","308613","2","target","63",0,59,0
"1533","308613","2","target","64",0,59,0
"1534","308613","2","target","65",0,59,0
"1535","308613","2","target","66",0,59,0
"1536","308613","2","target","67",0,59,0
"1537","308613","2","target","68",0,59,0
"1538","308613","2","target","69",0,59,0
"1539","308613","2","target","7",0,59,0
"1540","308613","2","unrelated","0",0,59,0
"1541","308613","2","unrelated","2",0,59,0
"1542","308613","2","unrelated","20",0,59,0
"1543","308613","2","unrelated","21",0,59,0
"1544","308613","2","unrelated","22",0,59,0
"1545","308613","2","unrelated","23",0,59,0
"1546","308613","2","unrelated","24",0,59,0
"1547","308613","2","unrelated","25",1,59,0.0169491525423729
"1548","308613","2","unrelated","26",0,59,0
"1549","308613","2","unrelated","27",0,59,0
"1550","308613","2","unrelated","28",0,59,0
"1551","308613","2","unrelated","29",0,59,0
"1552","308613","2","unrelated","3",0,59,0
"1553","308613","2","unrelated","30",0,59,0
"1554","308613","2","unrelated","31",0,59,0
"1555","308613","2","unrelated","32",1,59,0.0169491525423729
"1556","308613","2","unrelated","33",1,59,0.0169491525423729
"1557","308613","2","unrelated","34",1,59,0.0169491525423729
"1558","308613","2","unrelated","35",0,59,0
"1559","308613","2","unrelated","36",0,59,0
"1560","308613","2","unrelated","37",1,59,0.0169491525423729
"1561","308613","2","unrelated","38",1,59,0.0169491525423729
"1562","308613","2","unrelated","39",1,59,0.0169491525423729
"1563","308613","2","unrelated","4",0,59,0
"1564","308613","2","unrelated","40",0,59,0
"1565","308613","2","unrelated","41",1,59,0.0169491525423729
"1566","308613","2","unrelated","42",1,59,0.0169491525423729
"1567","308613","2","unrelated","43",1,59,0.0169491525423729
"1568","308613","2","unrelated","44",1,59,0.0169491525423729
"1569","308613","2","unrelated","45",1,59,0.0169491525423729
"1570","308613","2","unrelated","46",0,59,0
"1571","308613","2","unrelated","47",0,59,0
"1572","308613","2","unrelated","48",0,59,0
"1573","308613","2","unrelated","49",0,59,0
"1574","308613","2","unrelated","5",0,59,0
"1575","308613","2","unrelated","50",0,59,0
"1576","308613","2","unrelated","51",0,59,0
"1577","308613","2","unrelated","52",0,59,0
"1578","308613","2","unrelated","53",0,59,0
"1579","308613","2","unrelated","54",0,59,0
"1580","308613","2","unrelated","55",0,59,0
"1581","308613","2","unrelated","56",0,59,0
"1582","308613","2","unrelated","57",0,59,0
"1583","308613","2","unrelated","58",0,59,0
"1584","308613","2","unrelated","59",0,59,0
"1585","308613","2","unrelated","6",0,59,0
"1586","308613","2","unrelated","60",0,59,0
"1587","308613","2","unrelated","61",0,59,0
"1588","308613","2","unrelated","62",0,59,0
"1589","308613","2","unrelated","63",0,59,0
"1590","308613","2","unrelated","64",0,59,0
"1591","308613","2","unrelated","65",0,59,0
"1592","308613","2","unrelated","66",0,59,0
"1593","308613","2","unrelated","67",0,59,0
"1594","308613","2","unrelated","68",0,59,0
"1595","308613","2","unrelated","69",0,59,0
"1596","308613","2","unrelated","7",0,59,0
"1597","308617","1","phonological","0",0,50,0
"1598","308617","1","phonological","2",0,50,0
"1599","308617","1","phonological","20",2,50,0.04
"1600","308617","1","phonological","21",2,50,0.04
"1601","308617","1","phonological","22",3,50,0.06
"1602","308617","1","phonological","23",4,50,0.08
"1603","308617","1","phonological","24",4,50,0.08
"1604","308617","1","phonological","25",3,50,0.06
"1605","308617","1","phonological","26",3,50,0.06
"1606","308617","1","phonological","27",2,50,0.04
"1607","308617","1","phonological","28",2,50,0.04
"1608","308617","1","phonological","29",3,50,0.06
"1609","308617","1","phonological","3",0,50,0
"1610","308617","1","phonological","30",2,50,0.04
"1611","308617","1","phonological","31",1,50,0.02
"1612","308617","1","phonological","32",4,50,0.08
"1613","308617","1","phonological","33",2,50,0.04
"1614","308617","1","phonological","34",2,50,0.04
"1615","308617","1","phonological","35",2,50,0.04
"1616","308617","1","phonological","36",0,50,0
"1617","308617","1","phonological","37",0,50,0
"1618","308617","1","phonological","38",0,50,0
"1619","308617","1","phonological","39",0,50,0
"1620","308617","1","phonological","4",0,50,0
"1621","308617","1","phonological","40",0,50,0
"1622","308617","1","phonological","41",1,50,0.02
"1623","308617","1","phonological","42",1,50,0.02
"1624","308617","1","phonological","43",0,50,0
"1625","308617","1","phonological","44",0,50,0
"1626","308617","1","phonological","45",1,50,0.02
"1627","308617","1","phonological","46",1,50,0.02
"1628","308617","1","phonological","47",1,50,0.02
"1629","308617","1","phonological","48",2,50,0.04
"1630","308617","1","phonological","49",1,50,0.02
"1631","308617","1","phonological","5",0,50,0
"1632","308617","1","phonological","50",1,50,0.02
"1633","308617","1","phonological","51",0,50,0
"1634","308617","1","phonological","52",0,50,0
"1635","308617","1","phonological","53",0,50,0
"1636","308617","1","phonological","54",0,50,0
"1637","308617","1","phonological","55",0,50,0
"1638","308617","1","phonological","56",0,50,0
"1639","308617","1","phonological","57",0,50,0
"1640","308617","1","phonological","58",2,50,0.04
"1641","308617","1","phonological","59",4,50,0.08
"1642","308617","1","phonological","6",0,50,0
"1643","308617","1","phonological","60",3,50,0.06
"1644","308617","1","phonological","61",2,50,0.04
"1645","308617","1","phonological","62",1,50,0.02
"1646","308617","1","phonological","63",0,50,0
"1647","308617","1","phonological","64",1,50,0.02
"1648","308617","1","phonological","65",1,50,0.02
"1649","308617","1","phonological","66",1,50,0.02
"1650","308617","1","phonological","67",2,50,0.04
"1651","308617","1","phonological","68",2,50,0.04
"1652","308617","1","phonological","69",2,50,0.04
"1653","308617","1","phonological","7",0,50,0
"1654","308617","1","semantic","0",0,50,0
"1655","308617","1","semantic","2",1,50,0.02
"1656","308617","1","semantic","20",5,50,0.1
"1657","308617","1","semantic","21",5,50,0.1
"1658","308617","1","semantic","22",6,50,0.12
"1659","308617","1","semantic","23",5,50,0.1
"1660","308617","1","semantic","24",4,50,0.08
"1661","308617","1","semantic","25",4,50,0.08
"1662","308617","1","semantic","26",5,50,0.1
"1663","308617","1","semantic","27",3,50,0.06
"1664","308617","1","semantic","28",3,50,0.06
"1665","308617","1","semantic","29",3,50,0.06
"1666","308617","1","semantic","3",1,50,0.02
"1667","308617","1","semantic","30",3,50,0.06
"1668","308617","1","semantic","31",3,50,0.06
"1669","308617","1","semantic","32",3,50,0.06
"1670","308617","1","semantic","33",3,50,0.06
"1671","308617","1","semantic","34",2,50,0.04
"1672","308617","1","semantic","35",3,50,0.06
"1673","308617","1","semantic","36",3,50,0.06
"1674","308617","1","semantic","37",3,50,0.06
"1675","308617","1","semantic","38",3,50,0.06
"1676","308617","1","semantic","39",3,50,0.06
"1677","308617","1","semantic","4",1,50,0.02
"1678","308617","1","semantic","40",3,50,0.06
"1679","308617","1","semantic","41",2,50,0.04
"1680","308617","1","semantic","42",1,50,0.02
"1681","308617","1","semantic","43",1,50,0.02
"1682","308617","1","semantic","44",1,50,0.02
"1683","308617","1","semantic","45",0,50,0
"1684","308617","1","semantic","46",0,50,0
"1685","308617","1","semantic","47",1,50,0.02
"1686","308617","1","semantic","48",2,50,0.04
"1687","308617","1","semantic","49",2,50,0.04
"1688","308617","1","semantic","5",1,50,0.02
"1689","308617","1","semantic","50",2,50,0.04
"1690","308617","1","semantic","51",2,50,0.04
"1691","308617","1","semantic","52",2,50,0.04
"1692","308617","1","semantic","53",1,50,0.02
"1693","308617","1","semantic","54",1,50,0.02
"1694","308617","1","semantic","55",0,50,0
"1695","308617","1","semantic","56",0,50,0
"1696","308617","1","semantic","57",0,50,0
"1697","308617","1","semantic","58",1,50,0.02
"1698","308617","1","semantic","59",1,50,0.02
"1699","308617","1","semantic","6",1,50,0.02
"1700","308617","1","semantic","60",1,50,0.02
"1701","308617","1","semantic","61",0,50,0
"1702","308617","1","semantic","62",0,50,0
"1703","308617","1","semantic","63",0,50,0
"1704","308617","1","semantic","64",0,50,0
"1705","308617","1","semantic","65",0,50,0
"1706","308617","1","semantic","66",0,50,0
"1707","308617","1","semantic","67",0,50,0
"1708","308617","1","semantic","68",0,50,0
"1709","308617","1","semantic","69",0,50,0
"1710","308617","1","semantic","7",1,50,0.02
"1711","308617","1","target","0",0,50,0
"1712","308617","1","target","2",0,50,0
"1713","308617","1","target","20",7,50,0.14
"1714","308617","1","target","21",7,50,0.14
"1715","308617","1","target","22",9,50,0.18
"1716","308617","1","target","23",13,50,0.26
"1717","308617","1","target","24",13,50,0.26
"1718","308617","1","target","25",13,50,0.26
"1719","308617","1","target","26",14,50,0.28
"1720","308617","1","target","27",14,50,0.28
"1721","308617","1","target","28",15,50,0.3
"1722","308617","1","target","29",19,50,0.38
"1723","308617","1","target","3",0,50,0
"1724","308617","1","target","30",20,50,0.4
"1725","308617","1","target","31",19,50,0.38
"1726","308617","1","target","32",22,50,0.44
"1727","308617","1","target","33",20,50,0.4
"1728","308617","1","target","34",18,50,0.36
"1729","308617","1","target","35",19,50,0.38
"1730","308617","1","target","36",15,50,0.3
"1731","308617","1","target","37",16,50,0.32
"1732","308617","1","target","38",17,50,0.34
"1733","308617","1","target","39",17,50,0.34
"1734","308617","1","target","4",0,50,0
"1735","308617","1","target","40",19,50,0.38
"1736","308617","1","target","41",17,50,0.34
"1737","308617","1","target","42",14,50,0.28
"1738","308617","1","target","43",13,50,0.26
"1739","308617","1","target","44",12,50,0.24
"1740","308617","1","target","45",11,50,0.22
"1741","308617","1","target","46",13,50,0.26
"1742","308617","1","target","47",14,50,0.28
"1743","308617","1","target","48",12,50,0.24
"1744","308617","1","target","49",12,50,0.24
"1745","308617","1","target","5",0,50,0
"1746","308617","1","target","50",11,50,0.22
"1747","308617","1","target","51",12,50,0.24
"1748","308617","1","target","52",9,50,0.18
"1749","308617","1","target","53",11,50,0.22
"1750","308617","1","target","54",11,50,0.22
"1751","308617","1","target","55",11,50,0.22
"1752","308617","1","target","56",10,50,0.2
"1753","308617","1","target","57",8,50,0.16
"1754","308617","1","target","58",8,50,0.16
"1755","308617","1","target","59",7,50,0.14
"1756","308617","1","target","6",0,50,0
"1757","308617","1","target","60",7,50,0.14
"1758","308617","1","target","61",6,50,0.12
"1759","308617","1","target","62",4,50,0.08
"1760","308617","1","target","63",5,50,0.1
"1761","308617","1","target","64",5,50,0.1
"1762","308617","1","target","65",4,50,0.08
"1763","308617","1","target","66",3,50,0.06
"1764","308617","1","target","67",3,50,0.06
"1765","308617","1","target","68",2,50,0.04
"1766","308617","1","target","69",2,50,0.04
"1767","308617","1","target","7",0,50,0
"1768","308617","1","unrelated","0",1,50,0.02
"1769","308617","1","unrelated","2",1,50,0.02
"1770","308617","1","unrelated","20",1,50,0.02
"1771","308617","1","unrelated","21",1,50,0.02
"1772","308617","1","unrelated","22",1,50,0.02
"1773","308617","1","unrelated","23",0,50,0
"1774","308617","1","unrelated","24",0,50,0
"1775","308617","1","unrelated","25",0,50,0
"1776","308617","1","unrelated","26",0,50,0
"1777","308617","1","unrelated","27",0,50,0
"1778","308617","1","unrelated","28",0,50,0
"1779","308617","1","unrelated","29",2,50,0.04
"1780","308617","1","unrelated","3",0,50,0
"1781","308617","1","unrelated","30",2,50,0.04
"1782","308617","1","unrelated","31",2,50,0.04
"1783","308617","1","unrelated","32",2,50,0.04
"1784","308617","1","unrelated","33",2,50,0.04
"1785","308617","1","unrelated","34",2,50,0.04
"1786","308617","1","unrelated","35",1,50,0.02
"1787","308617","1","unrelated","36",2,50,0.04
"1788","308617","1","unrelated","37",1,50,0.02
"1789","308617","1","unrelated","38",1,50,0.02
"1790","308617","1","unrelated","39",0,50,0
"1791","308617","1","unrelated","4",0,50,0
"1792","308617","1","unrelated","40",0,50,0
"1793","308617","1","unrelated","41",0,50,0
"1794","308617","1","unrelated","42",0,50,0
"1795","308617","1","unrelated","43",2,50,0.04
"1796","308617","1","unrelated","44",2,50,0.04
"1797","308617","1","unrelated","45",2,50,0.04
"1798","308617","1","unrelated","46",3,50,0.06
"1799","308617","1","unrelated","47",2,50,0.04
"1800","308617","1","unrelated","48",2,50,0.04
"1801","308617","1","unrelated","49",2,50,0.04
"1802","308617","1","unrelated","5",0,50,0
"1803","308617","1","unrelated","50",2,50,0.04
"1804","308617","1","unrelated","51",2,50,0.04
"1805","308617","1","unrelated","52",1,50,0.02
"1806","308617","1","unrelated","53",0,50,0
"1807","308617","1","unrelated","54",0,50,0
"1808","308617","1","unrelated","55",0,50,0
"1809","308617","1","unrelated","56",1,50,0.02
"1810","308617","1","unrelated","57",1,50,0.02
"1811","308617","1","unrelated","58",1,50,0.02
"1812","308617","1","unrelated","59",2,50,0.04
"1813","308617","1","unrelated","6",0,50,0
"1814","308617","1","unrelated","60",2,50,0.04
"1815","308617","1","unrelated","61",1,50,0.02
"1816","308617","1","unrelated","62",1,50,0.02
"1817","308617","1","unrelated","63",0,50,0
"1818","308617","1","unrelated","64",0,50,0
"1819","308617","1","unrelated","65",0,50,0
"1820","308617","1","unrelated","66",0,50,0
"1821","308617","1","unrelated","67",1,50,0.02
"1822","308617","1","unrelated","68",1,50,0.02
"1823","308617","1","unrelated","69",1,50,0.02
"1824","308617","1","unrelated","7",0,50,0
"1825","308617","2","phonological","0",0,27,0
"1826","308617","2","phonological","2",0,27,0
"1827","308617","2","phonological","20",1,27,0.037037037037037
