"","...1","participant","session","fixation_type","BIN_INDEX","sumFix","nTrials","meanFix","BIN_INDEX.Index","poly1","poly2","poly3","poly4"
"4483",4483,308630,2,"target",51,15,54,0.277777777777778,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"4484",4484,308630,2,"target",52,14,54,0.259259259259259,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"4485",4485,308630,2,"target",53,14,54,0.259259259259259,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"4486",4486,308630,2,"target",54,12,54,0.222222222222222,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"4487",4487,308630,2,"target",55,13,54,0.240740740740741,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"4488",4488,308630,2,"target",56,12,54,0.222222222222222,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"4489",4489,308630,2,"target",57,11,54,0.203703703703704,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"4490",4490,308630,2,"target",58,8,54,0.148148148148148,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"4491",4491,308630,2,"target",59,9,54,0.166666666666667,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"4492",4492,308630,2,"target",6,0,54,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"4493",4493,308630,2,"target",60,8,54,0.148148148148148,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"4494",4494,308630,2,"target",61,6,54,0.111111111111111,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"4495",4495,308630,2,"target",62,7,54,0.12962962962963,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"4496",4496,308630,2,"target",63,9,54,0.166666666666667,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"4497",4497,308630,2,"target",64,10,54,0.185185185185185,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"4498",4498,308630,2,"target",65,8,54,0.148148148148148,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"4499",4499,308630,2,"target",66,8,54,0.148148148148148,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"4500",4500,308630,2,"target",67,7,54,0.12962962962963,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"4501",4501,308630,2,"target",68,8,54,0.148148148148148,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"4502",4502,308630,2,"target",69,8,54,0.148148148148148,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"4503",4503,308630,2,"target",7,1,54,0.0185185185185185,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"4504",4504,308630,2,"unrelated",0,2,54,0.037037037037037,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"4505",4505,308630,2,"unrelated",2,1,54,0.0185185185185185,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"4506",4506,308630,2,"unrelated",20,0,54,0,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"4507",4507,308630,2,"unrelated",21,0,54,0,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"4508",4508,308630,2,"unrelated",22,0,54,0,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"4509",4509,308630,2,"unrelated",23,0,54,0,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"4510",4510,308630,2,"unrelated",24,0,54,0,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"4511",4511,308630,2,"unrelated",25,1,54,0.0185185185185185,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"4512",4512,308630,2,"unrelated",26,2,54,0.037037037037037,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"4513",4513,308630,2,"unrelated",27,2,54,0.037037037037037,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"4514",4514,308630,2,"unrelated",28,1,54,0.0185185185185185,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"4515",4515,308630,2,"unrelated",29,2,54,0.037037037037037,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"4516",4516,308630,2,"unrelated",3,1,54,0.0185185185185185,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"4517",4517,308630,2,"unrelated",30,2,54,0.037037037037037,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"4518",4518,308630,2,"unrelated",31,2,54,0.037037037037037,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"4519",4519,308630,2,"unrelated",32,2,54,0.037037037037037,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"4520",4520,308630,2,"unrelated",33,1,54,0.0185185185185185,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"4521",4521,308630,2,"unrelated",34,1,54,0.0185185185185185,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"4522",4522,308630,2,"unrelated",35,1,54,0.0185185185185185,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"4523",4523,308630,2,"unrelated",36,1,54,0.0185185185185185,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"4524",4524,308630,2,"unrelated",37,1,54,0.0185185185185185,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"4525",4525,308630,2,"unrelated",38,1,54,0.0185185185185185,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"4526",4526,308630,2,"unrelated",39,0,54,0,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"4527",4527,308630,2,"unrelated",4,1,54,0.0185185185185185,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"4528",4528,308630,2,"unrelated",40,0,54,0,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"4529",4529,308630,2,"unrelated",41,0,54,0,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"4530",4530,308630,2,"unrelated",42,0,54,0,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"4531",4531,308630,2,"unrelated",43,0,54,0,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"4532",4532,308630,2,"unrelated",44,0,54,0,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"4533",4533,308630,2,"unrelated",45,0,54,0,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"4534",4534,308630,2,"unrelated",46,0,54,0,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"4535",4535,308630,2,"unrelated",47,1,54,0.0185185185185185,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"4536",4536,308630,2,"unrelated",48,1,54,0.0185185185185185,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"4537",4537,308630,2,"unrelated",49,1,54,0.0185185185185185,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"4538",4538,308630,2,"unrelated",5,0,54,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"4539",4539,308630,2,"unrelated",50,1,54,0.0185185185185185,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"4540",4540,308630,2,"unrelated",51,1,54,0.0185185185185185,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"4541",4541,308630,2,"unrelated",52,1,54,0.0185185185185185,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"4542",4542,308630,2,"unrelated",53,0,54,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"4543",4543,308630,2,"unrelated",54,0,54,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"4544",4544,308630,2,"unrelated",55,0,54,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"4545",4545,308630,2,"unrelated",56,0,54,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"4546",4546,308630,2,"unrelated",57,0,54,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"4547",4547,308630,2,"unrelated",58,0,54,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"4548",4548,308630,2,"unrelated",59,0,54,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"4549",4549,308630,2,"unrelated",6,0,54,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"4550",4550,308630,2,"unrelated",60,0,54,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"4551",4551,308630,2,"unrelated",61,0,54,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"4552",4552,308630,2,"unrelated",62,0,54,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"4553",4553,308630,2,"unrelated",63,0,54,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"4554",4554,308630,2,"unrelated",64,0,54,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"4555",4555,308630,2,"unrelated",65,0,54,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"4556",4556,308630,2,"unrelated",66,0,54,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"4557",4557,308630,2,"unrelated",67,0,54,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"4558",4558,308630,2,"unrelated",68,0,54,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"4559",4559,308630,2,"unrelated",69,0,54,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"4560",4560,308630,2,"unrelated",7,0,54,0,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"4561",4561,308637,1,"phonological",0,1,52,0.0192307692307692,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"4562",4562,308637,1,"phonological",2,3,52,0.0576923076923077,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"4563",4563,308637,1,"phonological",20,8,52,0.153846153846154,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"4564",4564,308637,1,"phonological",21,4,52,0.0769230769230769,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"4565",4565,308637,1,"phonological",22,4,52,0.0769230769230769,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"4566",4566,308637,1,"phonological",23,4,52,0.0769230769230769,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"4567",4567,308637,1,"phonological",24,4,52,0.0769230769230769,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"4568",4568,308637,1,"phonological",25,5,52,0.0961538461538462,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"4569",4569,308637,1,"phonological",26,4,52,0.0769230769230769,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"4570",4570,308637,1,"phonological",27,3,52,0.0576923076923077,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"4571",4571,308637,1,"phonological",28,3,52,0.0576923076923077,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"4572",4572,308637,1,"phonological",29,2,52,0.0384615384615385,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"4573",4573,308637,1,"phonological",3,3,52,0.0576923076923077,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"4574",4574,308637,1,"phonological",30,3,52,0.0576923076923077,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"4575",4575,308637,1,"phonological",31,2,52,0.0384615384615385,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"4576",4576,308637,1,"phonological",32,2,52,0.0384615384615385,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"4577",4577,308637,1,"phonological",33,1,52,0.0192307692307692,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"4578",4578,308637,1,"phonological",34,0,52,0,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"4579",4579,308637,1,"phonological",35,0,52,0,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"4580",4580,308637,1,"phonological",36,1,52,0.0192307692307692,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"4581",4581,308637,1,"phonological",37,1,52,0.0192307692307692,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"4582",4582,308637,1,"phonological",38,2,52,0.0384615384615385,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"4583",4583,308637,1,"phonological",39,2,52,0.0384615384615385,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"4584",4584,308637,1,"phonological",4,1,52,0.0192307692307692,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"4585",4585,308637,1,"phonological",40,1,52,0.0192307692307692,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"4586",4586,308637,1,"phonological",41,0,52,0,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"4587",4587,308637,1,"phonological",42,2,52,0.0384615384615385,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"4588",4588,308637,1,"phonological",43,2,52,0.0384615384615385,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"4589",4589,308637,1,"phonological",44,2,52,0.0384615384615385,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"4590",4590,308637,1,"phonological",45,1,52,0.0192307692307692,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"4591",4591,308637,1,"phonological",46,1,52,0.0192307692307692,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"4592",4592,308637,1,"phonological",47,1,52,0.0192307692307692,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"4593",4593,308637,1,"phonological",48,0,52,0,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"4594",4594,308637,1,"phonological",49,1,52,0.0192307692307692,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"4595",4595,308637,1,"phonological",5,3,52,0.0576923076923077,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"4596",4596,308637,1,"phonological",50,2,52,0.0384615384615385,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"4597",4597,308637,1,"phonological",51,1,52,0.0192307692307692,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"4598",4598,308637,1,"phonological",52,1,52,0.0192307692307692,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"4599",4599,308637,1,"phonological",53,1,52,0.0192307692307692,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"4600",4600,308637,1,"phonological",54,1,52,0.0192307692307692,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"4601",4601,308637,1,"phonological",55,2,52,0.0384615384615385,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"4602",4602,308637,1,"phonological",56,2,52,0.0384615384615385,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"4603",4603,308637,1,"phonological",57,2,52,0.0384615384615385,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"4604",4604,308637,1,"phonological",58,2,52,0.0384615384615385,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"4605",4605,308637,1,"phonological",59,1,52,0.0192307692307692,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"4606",4606,308637,1,"phonological",6,6,52,0.115384615384615,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"4607",4607,308637,1,"phonological",60,1,52,0.0192307692307692,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"4608",4608,308637,1,"phonological",61,1,52,0.0192307692307692,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"4609",4609,308637,1,"phonological",62,2,52,0.0384615384615385,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"4610",4610,308637,1,"phonological",63,1,52,0.0192307692307692,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"4611",4611,308637,1,"phonological",64,1,52,0.0192307692307692,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"4612",4612,308637,1,"phonological",65,1,52,0.0192307692307692,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"4613",4613,308637,1,"phonological",66,1,52,0.0192307692307692,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
